name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Sphingobacterium spiritivorum	258	S	24	11	35	0.00000
Sphingobacterium thalpophilum	259	S	19	27	46	0.00000
Sphingobacterium zhuxiongii	2662364	S	13	3	16	0.00000
Pseudopedobacter saltans	151895	S	81	20	101	0.00001
Arcticibacter sp. MXS-1	3341726	S	32	3	35	0.00000
Anseongella ginsenosidimutans	496056	S	17	0	17	0.00000
Chitinophaga filiformis	104663	S	269	32	301	0.00002
Chitinophaga sp. HK235	2952571	S	14	23	37	0.00000
Chitinophaga sp. XS-30	2604421	S	13	2	15	0.00000
Chitinophaga agri	2703787	S	53	8	61	0.00000
Chitinophaga oryzae	2725414	S	52	5	57	0.00000
Chitinophaga caseinilytica	2267521	S	49	6	55	0.00000
Chitinophaga sancti	1004	S	26	16	42	0.00000
Chitinophaga caeni	2029983	S	13	0	13	0.00000
Chitinophaga niabensis	536979	S	10	0	10	0.00000
Chitinophaga horti	2920382	S	10	0	10	0.00000
Flavihumibacter fluvii	2838157	S	122	6	128	0.00001
Flavihumibacter rivuli	2838156	S	11	0	11	0.00000
Arachidicoccus soli	2341117	S	60	3	63	0.00000
Arachidicoccus ginsenosidimutans	1850526	S	24	1	25	0.00000
Arachidicoccus terrestris	2875539	S	14	0	14	0.00000
Niabella soli	446683	S	39	2	41	0.00000
Niabella ginsenosidivorans	1176587	S	32	1	33	0.00000
Niabella insulamsoli	3144874	S	31	1	32	0.00000
Paraflavitalea speifideaquila	3076558	S	55	9	64	0.00000
Niastella koreensis	354356	S	56	4	60	0.00000
Lacibacter sp. MH-610	3020883	S	43	3	46	0.00000
Filimonas lacunae	477680	S	44	3	47	0.00000
Puia sp. P3	3423952	S	36	1	37	0.00000
Sediminibacterium longum	1751071	S	33	2	35	0.00000
Pseudobacter ginsenosidimutans	661488	S	24	1	25	0.00000
Ferruginibacter albus	2875540	S	20	1	21	0.00000
Phnomibacter ginsenosidimutans	2676868	S	18	2	20	0.00000
Rhizosphaericola mali	2545455	S	20	0	20	0.00000
Flavisolibacter ginsenosidimutans	661481	S	10	0	10	0.00000
Phaeodactylibacter xiamenensis	1524460	S	453	1	454	0.00003
Haliscomenobacter hydrossis	2350	S	41	0	41	0.00000
Aureispira sp. CCB-E	3051121	S	75	28	103	0.00001
Saprospira sp. CCB-QB6	3023936	S	20	2	22	0.00000
Lewinella sp. LCG006	3231911	S	46	0	46	0.00000
Neolewinella sp.	2993543	S	38	0	38	0.00000
Candidatus Sulfidibacterium hydrothermale	2875962	S	56	0	56	0.00000
Prosthecochloris sp. CIB 2401	1868325	S	103	17	120	0.00001
Prosthecochloris sp. GSB1	281093	S	40	3	43	0.00000
Prosthecochloris sp. SCSIO W1101	2992242	S	19	6	25	0.00000
Prosthecochloris aestuarii	1102	S	31	1	32	0.00000
Chlorobaculum limnaeum	274537	S	36	5	41	0.00000
Chlorobaculum parvum	274539	S	31	4	35	0.00000
Chlorobaculum tepidum	1097	S	23	6	29	0.00000
Pelodictyon phaeoclathratiforme	34090	S	30	1	31	0.00000
Pelodictyon luteolum	1100	S	15	2	17	0.00000
Chlorobium phaeobacteroides	1096	S	11	0	11	0.00000
Chloroherpeton thalassium	100716	S	24	1	25	0.00000
Rhodocaloribacter litoris	2558931	S	48	1	49	0.00000
Rhodothermus marinus	29549	S	27	0	27	0.00000
Rubrivirga sp.	1885344	S	17	0	17	0.00000
Rubrivirga aquatilis	3391575	S	14	2	16	0.00000
Salinibacter ruber	146919	S	36	0	36	0.00000
Gracilimonas sediminicola	2952158	S	24	54	78	0.00001
Gracilimonas sp.	1974203	S	18	20	38	0.00000
Cyclonatronum proteinivorum	1457365	S	27	0	27	0.00000
Melioribacter roseus	1134405	S	88	0	88	0.00001
Ignavibacterium album	591197	S	28	2	30	0.00000
Candidatus Palauibacter sp.	3101350	S	36	205	241	0.00002
Gemmatimonas groenlandica	2732249	S	19	4	23	0.00000
Gemmatirosa kalamazoonensis	861299	S	28	1	29	0.00000
Pseudogemmatithrix spongiicola	3062599	S	14	1	15	0.00000
Gaopeijia maritima	3119007	S	27	1	28	0.00000
Fibrobacter succinogenes	833	S	59	0	59	0.00000
Fidelibacter multiformis	3377529	S	39	0	39	0.00000
Escherichia coli	562	S	106647	409292	515939	0.03512
Escherichia albertii	208962	S	243	120	363	0.00002
Escherichia fergusonii	564	S	165	155	320	0.00002
Escherichia marmotae	1499973	S	126	34	160	0.00001
Escherichia sp. E4742	2044467	S	73	27	100	0.00001
Klebsiella grimontii	2058152	S	457	446	903	0.00006
Klebsiella pneumoniae	573	S	138	647	785	0.00005
Klebsiella quasipneumoniae	1463165	S	74	105	179	0.00001
Klebsiella variicola	244366	S	44	71	115	0.00001
Klebsiella aerogenes	548	S	56	4	60	0.00000
Klebsiella sp. I138	2755385	S	17	1	18	0.00000
Klebsiella sp. WOUb02	3161071	S	14	3	17	0.00000
Klebsiella ornithinolytica	54291	S	45	44	89	0.00001
Klebsiella michiganensis	1134687	S	38	14	52	0.00000
Klebsiella electrica	1259973	S	34	2	36	0.00000
Klebsiella oxytoca	571	S	19	1	20	0.00000
Klebsiella planticola	575	S	17	7	24	0.00000
Citrobacter freundii	546	S	53	265	318	0.00002
Citrobacter braakii	57706	S	42	225	267	0.00002
Citrobacter sedlakii	67826	S	21	22	43	0.00000
Citrobacter werkmanii	67827	S	19	23	42	0.00000
Citrobacter portucalensis	1639133	S	17	41	58	0.00000
Citrobacter farmeri	67824	S	28	4	32	0.00000
Citrobacter meridianamericanus	2894201	S	20	6	26	0.00000
Citrobacter rodentium	67825	S	16	1	17	0.00000
Citrobacter koseri	545	S	10	10	20	0.00000
Enterobacter chuandaensis	2497875	S	61	18	79	0.00001
Enterobacter kobei	208224	S	43	98	141	0.00001
Enterobacter hormaechei	158836	S	36	182	218	0.00001
Enterobacter ludwigii	299767	S	30	55	85	0.00001
Enterobacter roggenkampii	1812935	S	25	25	50	0.00000
Enterobacter asburiae	61645	S	21	33	54	0.00000
Enterobacter cloacae	550	S	12	5	17	0.00000
Enterobacter sp. ECC-175	3116479	S	53	12	65	0.00000
Enterobacter sp. C2	2870346	S	27	4	31	0.00000
Enterobacter sp. Colony194	2866201	S	22	8	30	0.00000
Enterobacter wuhouensis	2529381	S	33	5	38	0.00000
Enterobacter mori	539813	S	10	3	13	0.00000
Salmonella enterica	28901	S	265	4011	4276	0.00029
Salmonella bongori	54736	S	38	264	302	0.00002
Shigella flexneri	623	S	122	5762	5884	0.00040
Shigella dysenteriae	622	S	86	421	507	0.00003
Shigella boydii	621	S	40	306	346	0.00002
Shigella sonnei	624	S	21	239	260	0.00002
Cronobacter universalis	535744	S	56	48	104	0.00001
Cronobacter sakazakii	28141	S	53	31	84	0.00001
Cronobacter dublinensis	413497	S	17	7	24	0.00000
Kosakonia radicincitans	283686	S	30	17	47	0.00000
Kosakonia sp. MUSA4	2067958	S	15	8	23	0.00000
Kosakonia calanthes	3139408	S	23	1	24	0.00000
Kosakonia cowanii	208223	S	19	10	29	0.00000
Kosakonia sacchari	1158459	S	18	6	24	0.00000
Kosakonia beeri	3458729	S	13	0	13	0.00000
Kosakonia styphnolobii	3064532	S	11	0	11	0.00000
Leclercia adecarboxylata	83655	S	27	38	65	0.00000
Leclercia sp. W17	2282309	S	13	31	44	0.00000
Cedecea neteri	158822	S	54	3	57	0.00000
Cedecea sp. FDAARGOS_727	2545798	S	10	13	23	0.00000
Symbiopectobacterium purcellii	2871826	S	35	0	35	0.00000
Blochmannia endosymbiont of Colobopsis nipponica	2681987	S	15	1	16	0.00000
Pseudocitrobacter corydidari	2891570	S	49	9	58	0.00000
Kluyvera sichuanensis	2725494	S	22	12	34	0.00000
Pluralibacter gergoviae	61647	S	22	0	22	0.00000
[Enterobacter] lignolyticus	1334193	S	22	1	23	0.00000
Lelliottia amnigena	61646	S	26	6	32	0.00000
Buttiauxella sp. WJP83	2986951	S	12	9	21	0.00000
Scandinavium goeteborgense	1851514	S	37	1	38	0.00000
Pseudescherichia vulneris	566	S	36	2	38	0.00000
Yokenella regensburgei	158877	S	32	1	33	0.00000
Siccibacter colletis	1505757	S	29	0	29	0.00000
Superficieibacter sp. BNK-5	3376142	S	11	4	15	0.00000
Dryocola sp. LX212	3242728	S	10	2	12	0.00000
Mangrovibacter phragmitis	1691903	S	11	0	11	0.00000
Shimwellia blattae	563	S	10	0	10	0.00000
Pantoea sp. Lij88	3028622	S	28	32	60	0.00000
Pantoea sp. BRR-3P	3141541	S	12	60	72	0.00000
Candidatus Pantoea soli	3098669	S	71	6	77	0.00001
Pantoea agglomerans	549	S	57	79	136	0.00001
Pantoea allii	574096	S	34	5	39	0.00000
Pantoea vagans	470934	S	24	14	38	0.00000
Pantoea eucrina	472693	S	22	1	23	0.00000
Pantoea phytostimulans	2769024	S	21	1	22	0.00000
Pantoea cypripedii	55209	S	15	1	16	0.00000
Pantoea eucalypti	470933	S	13	25	38	0.00000
Pantoea alhagi	1891675	S	13	3	16	0.00000
Pantoea ananatis	553	S	12	7	19	0.00000
Pantoea anthophila	470931	S	10	1	11	0.00000
Erwinia sp. E602	2675378	S	45	23	68	0.00000
Erwinia pyrifoliae	79967	S	33	47	80	0.00001
Candidatus Erwinia haradaeae	1922217	S	28	0	28	0.00000
Erwinia sorbitola	2681984	S	17	9	26	0.00000
Erwinia rhapontici	55212	S	10	6	16	0.00000
Buchnera aphidicola	9	S	87	0	87	0.00001
Serratia quinivorans	137545	S	139	76	215	0.00001
Serratia plymuthica	82996	S	46	10	56	0.00000
Serratia sp. L9	3423946	S	17	0	17	0.00000
Serratia marcescens	615	S	36	80	116	0.00001
Yersinia pestis	632	S	12	258	270	0.00002
Rahnella victoriana	1510570	S	16	6	22	0.00000
Rahnella inusitata	58169	S	12	2	14	0.00000
Rouxiella chamberiensis	1513468	S	26	0	26	0.00000
Rouxiella badensis	1646377	S	17	0	17	0.00000
Candidatus Fukatsuia anoeciicola	2994492	S	25	2	27	0.00000
Gibbsiella quercinecans	929813	S	16	0	16	0.00000
Nissabacter sp. SGAir0207	2126321	S	11	0	11	0.00000
Proteus vulgaris	585	S	285	26	311	0.00002
Providencia rettgeri	587	S	35	49	84	0.00001
Providencia alcalifaciens	126385	S	16	0	16	0.00000
Providencia huaxiensis	2027290	S	14	2	16	0.00000
Morganella morganii	582	S	63	1	64	0.00000
Photorhabdus laumondii	2218628	S	43	6	49	0.00000
Xenorhabdus hominickii	351679	S	13	4	17	0.00000
Pectobacterium parmentieri	1905730	S	21	68	89	0.00001
Dickeya solani	1089444	S	13	67	80	0.00001
Musicola paradisiaca	69223	S	66	0	66	0.00000
Brenneria rubrifaciens	55213	S	21	26	47	0.00000
Lonsdalea populi	1172565	S	15	2	17	0.00000
Hafnia paralvei	546367	S	130	26	156	0.00001
Hafnia alvei	569	S	34	19	53	0.00000
Edwardsiella tarda	636	S	18	43	61	0.00000
Obesumbacterium proteus	82983	S	15	3	18	0.00000
Gallaecimonas mangrovi	2291597	S	73	0	73	0.00000
Gallaecimonas kandeliae	3029055	S	52	0	52	0.00000
Limnobaculum parvum	2172103	S	47	0	47	0.00000
Leminorella grimontii	82981	S	17	0	17	0.00000
Sodalis glossinidius	63612	S	12	13	25	0.00000
Pseudomonas sp. Os17	1500686	S	55	251	306	0.00002
Pseudomonas sp. S2_H01	3233487	S	54	3	57	0.00000
Pseudomonas sp. IAC-BECa141	2793103	S	51	53	104	0.00001
Pseudomonas sp. QE6	3242491	S	49	24	73	0.00000
Pseudomonas sp. StFLB209	1028989	S	43	2	45	0.00000
Pseudomonas sp. MM227	3019968	S	42	3	45	0.00000
Pseudomonas sp. M30-35	1981174	S	34	0	34	0.00000
Pseudomonas sp. J452	2898441	S	27	10	37	0.00000
Pseudomonas sp. PDNC002	2811422	S	26	7	33	0.00000
Pseudomonas sp. S34	1573718	S	26	7	33	0.00000
Pseudomonas sp. gcc21	2726989	S	24	1	25	0.00000
Pseudomonas sp. LB3P31	3682575	S	22	2	24	0.00000
Pseudomonas sp. WMBT8	3414496	S	19	3	22	0.00000
Pseudomonas sp. P105	3049542	S	16	23	39	0.00000
Pseudomonas sp. D3-10	2817392	S	15	113	128	0.00001
Pseudomonas sp. OHS18	3399679	S	14	3	17	0.00000
Pseudomonas sp. Q1-7	3020843	S	14	3	17	0.00000
Pseudomonas sp. App30	3068990	S	12	0	12	0.00000
Pseudomonas sp. LB3P14	3682577	S	12	4	16	0.00000
Pseudomonas sp. HR96	1027966	S	11	0	11	0.00000
Pseudomonas sp. JBR1	3020907	S	11	4	15	0.00000
Pseudomonas sp. L7	3388343	S	10	1	11	0.00000
Pseudomonas sp. TMB3-21	1259620	S	10	1	11	0.00000
Pseudomonas lijiangensis	2995658	S	99	20	119	0.00001
Pseudomonas cichorii	36746	S	51	10	61	0.00000
Pseudomonas syringae	317	S	41	34	75	0.00001
Pseudomonas caspiana	1451454	S	20	0	20	0.00000
Pseudomonas fluorescens	294	S	81	24	105	0.00001
Pseudomonas orientalis	76758	S	61	8	69	0.00000
Pseudomonas neuropathica	2730425	S	13	2	15	0.00000
Pseudomonas ogarae	1114970	S	12	4	16	0.00000
Pseudomonas cedrina	651740	S	10	2	12	0.00000
Pseudomonas poae	200451	S	10	2	12	0.00000
Pseudomonas aeruginosa	287	S	130	349	479	0.00003
Pseudomonas citronellolis	53408	S	48	40	88	0.00001
Pseudomonas putida	303	S	159	1629	1788	0.00012
Pseudomonas oryzihabitans	47885	S	19	2	21	0.00000
Pseudomonas fulva	47880	S	12	5	17	0.00000
Pseudomonas protegens	380021	S	61	62	123	0.00001
Pseudomonas fragi	296	S	26	20	46	0.00000
Pseudomonas chlororaphis	587753	S	24	9	33	0.00000
Pseudomonas lundensis	86185	S	21	1	22	0.00000
Pseudomonas entomophila	312306	S	133	14	147	0.00001
Pseudomonas coleopterorum	1605838	S	75	5	80	0.00001
Pseudomonas tussilaginis	3067780	S	48	2	50	0.00000
Pseudomonas saxonica	2600598	S	43	2	45	0.00000
Pseudomonas nicosulfuronedens	2571105	S	32	7	39	0.00000
Pseudomonas umsongensis	198618	S	31	3	34	0.00000
Pseudomonas donghuensis	1163398	S	28	24	52	0.00000
Pseudomonas cavernae	2320867	S	25	2	27	0.00000
Pseudomonas abietaniphila	89065	S	16	0	16	0.00000
Pseudomonas antarctica	219572	S	16	3	19	0.00000
Pseudomonas serbica	2965074	S	13	2	15	0.00000
Pseudomonas marincola	437900	S	12	0	12	0.00000
Pseudomonas alkylphenolica	237609	S	12	1	13	0.00000
Pseudomonas pohangensis	364197	S	11	0	11	0.00000
Pseudomonas izuensis	2684212	S	10	0	10	0.00000
Pseudomonas cremoricolorata	157783	S	10	0	10	0.00000
Pseudomonas vranovensis	321661	S	10	2	12	0.00000
Stutzerimonas stutzeri	316	S	115	114	229	0.00002
Stutzerimonas chloritidismutans	203192	S	21	39	60	0.00000
Stutzerimonas zhaodongensis	1176257	S	26	8	34	0.00000
Stutzerimonas urumqiensis	638269	S	17	1	18	0.00000
Ectopseudomonas mendocina	300	S	126	67	193	0.00001
Ectopseudomonas hydrolytica	2493633	S	31	20	51	0.00000
Ectopseudomonas composti	658457	S	11	5	16	0.00000
Halopseudomonas litoralis	797277	S	29	10	39	0.00000
Halopseudomonas sp. SMJS2	3041098	S	18	4	22	0.00000
Halopseudomonas salegens	1434072	S	11	1	12	0.00000
Metapseudomonas resinovorans	53412	S	40	15	55	0.00000
Metapseudomonas otitidis	319939	S	22	6	28	0.00000
Metapseudomonas furukawaii	1149133	S	12	2	14	0.00000
Azotobacter chroococcum	353	S	21	8	29	0.00000
Aquipseudomonas campi	2731681	S	12	2	14	0.00000
Aquipseudomonas alcaligenes	43263	S	11	3	14	0.00000
Marinobacter sp. NP-4(2019)	2488665	S	62	6	68	0.00000
Marinobacter sp. KM021	3075616	S	32	57	89	0.00001
Marinobacter sp. CA1	2817656	S	32	1	33	0.00000
Marinobacter sp.	50741	S	31	5	36	0.00000
Marinobacter sp. AN1	2886046	S	12	1	13	0.00000
Marinobacter fonticola	2603215	S	27	0	27	0.00000
Marinobacter alkaliphilus	254719	S	25	25	50	0.00000
Marinobacter nanhaiticus	1305740	S	18	0	18	0.00000
Marinobacter salarius	1420917	S	10	7	17	0.00000
Xanthomonas euvesicatoria	456327	S	2354	131492	133846	0.00911
Xanthomonas sp. SI	2724123	S	27	5	32	0.00000
Xanthomonas sp. 10-10	3115848	S	21	0	21	0.00000
Xanthomonas sp. CFBP 8445	2971236	S	20	0	20	0.00000
Xanthomonas sp. NCPPB 2632	3240912	S	12	0	12	0.00000
Xanthomonas sp. NCPPB 1754	487536	S	11	1	12	0.00000
Xanthomonas campestris	339	S	95	2	97	0.00001
Xanthomonas sacchari	56458	S	36	1	37	0.00000
Xanthomonas oryzae	347	S	30	0	30	0.00000
Xanthomonas vesicatoria	56460	S	25	0	25	0.00000
Xanthomonas translucens	343	S	17	1	18	0.00000
Xanthomonas arboricola	56448	S	19	0	19	0.00000
Xanthomonas medicagonis	3160841	S	16	0	16	0.00000
Xanthomonas albilineans	29447	S	14	0	14	0.00000
Xanthomonas hawaiiensis	3003247	S	14	0	14	0.00000
Xanthomonas boreopolis	86183	S	12	0	12	0.00000
Xanthomonas axonopodis	53413	S	11	0	11	0.00000
Pseudoxanthomonas sp. SL93	2995142	S	382	40	422	0.00003
Pseudoxanthomonas sp.	1871049	S	88	4	92	0.00001
Pseudoxanthomonas sp. X-1	2571115	S	20	9	29	0.00000
Pseudoxanthomonas koreensis	266061	S	97	6	103	0.00001
Pseudoxanthomonas beigongshangi	2782537	S	89	3	92	0.00001
Pseudoxanthomonas mexicana	128785	S	73	36	109	0.00001
Pseudoxanthomonas suwonensis	314722	S	19	1	20	0.00000
Pseudoxanthomonas daejeonensis	266062	S	11	0	11	0.00000
Stenotrophomonas riyadhensis	2859893	S	102	206	308	0.00002
Stenotrophomonas sp. ZAC14D2_NAIMI4_6	2072406	S	53	17	70	0.00000
Stenotrophomonas maltophilia	40324	S	26	21	47	0.00000
Stenotrophomonas lactitubi	2045214	S	66	23	89	0.00001
Stenotrophomonas sp. JC08	3445779	S	22	10	32	0.00000
Stenotrophomonas rhizophila	216778	S	27	5	32	0.00000
Stenotrophomonas acidaminiphila	128780	S	16	10	26	0.00000
Stenotrophomonas nitritireducens	83617	S	16	9	25	0.00000
Stenotrophomonas bentonitica	1450134	S	11	3	14	0.00000
Stenotrophomonas pigmentata	3055080	S	10	0	10	0.00000
Lysobacter sp. K5869	2820808	S	104	19	123	0.00001
Lysobacter sp. TY2-98	2290922	S	19	0	19	0.00000
Lysobacter sp. FW306-1B-D06B	3140250	S	12	0	12	0.00000
Lysobacter soli	453783	S	72	5	77	0.00001
Lysobacter enzymogenes	69	S	30	14	44	0.00000
Lysobacter capsici	435897	S	12	3	15	0.00000
Luteimonas sp. MC1750	2799326	S	10	1	11	0.00000
Luteimonas granuli	1176533	S	30	1	31	0.00000
Luteimonas dalianensis	1148196	S	13	0	13	0.00000
Thermomonas paludicola	2884874	S	12	2	14	0.00000
Xylella fastidiosa	2371	S	21	0	21	0.00000
Marilutibacter maris	1605891	S	13	0	13	0.00000
Marilutibacter alkalisoli	2591633	S	11	0	11	0.00000
Luteibacter rhizovicinus	242606	S	107	11	118	0.00001
Luteibacter pinisoli	2589080	S	54	9	63	0.00000
Luteibacter yeojuensis	345309	S	18	4	22	0.00000
Luteibacter flocculans	2780091	S	17	2	19	0.00000
Luteibacter aegosomatissinici	2911539	S	14	1	15	0.00000
Dyella halodurans	1920171	S	39	10	49	0.00000
Dyella thiooxydans	445710	S	24	9	33	0.00000
Dyella aluminiiresistens	3069105	S	22	5	27	0.00000
Dyella jiangningensis	1379159	S	17	4	21	0.00000
Dyella kyungheensis	1242174	S	14	4	18	0.00000
Dyella telluris	2763498	S	14	4	18	0.00000
Dyella nitratireducens	1849580	S	12	1	13	0.00000
Dyella caseinilytica	1849581	S	12	1	13	0.00000
Rhodanobacter thiooxydans	416169	S	22	45	67	0.00000
Rhodanobacter glycinis	582702	S	14	5	19	0.00000
Aerosticca soli	2010829	S	64	21	85	0.00001
Frateuria aurantia	81475	S	28	5	33	0.00000
Tahibacter amnicola	2976241	S	35	1	36	0.00000
Dokdonella sp. MW10	2992926	S	16	1	17	0.00000
Pseudolysobacter antarcticus	2511995	S	13	0	13	0.00000
Haemophilus parainfluenzae	729	S	2228	214	2442	0.00017
Haemophilus pittmaniae	249188	S	23	1	24	0.00000
Haemophilus influenzae	727	S	22	31	53	0.00000
Haemophilus parahaemolyticus	735	S	11	0	11	0.00000
Haemophilus sp. oral taxon 036	712310	S	10	6	16	0.00000
Aggregatibacter aphrophilus	732	S	69	9	78	0.00001
Aggregatibacter sp. HMT-949	3235088	S	19	0	19	0.00000
Aggregatibacter sp. oral taxon 513	712150	S	17	8	25	0.00000
Aggregatibacter sp. Marseille-P9115	2866570	S	13	5	18	0.00000
Gallibacterium salpingitidis	505341	S	78	1	79	0.00001
Histophilus somni	731	S	61	2	63	0.00000
Pasteurella multocida	747	S	31	5	36	0.00000
Pasteurella canis	753	S	11	0	11	0.00000
Rodentibacter abscessus	3381777	S	29	1	30	0.00000
Mannheimia granulomatis	85402	S	12	5	17	0.00000
Avibacterium volantium	762	S	12	2	14	0.00000
Testudinibacter sp. P27/CKL/0425	3464184	S	11	4	15	0.00000
Halomonas sp. LS-001	3465833	S	41	4	45	0.00000
Halomonas sp. I5-271120	3061632	S	40	10	50	0.00000
Halomonas sp. CKK8	3036127	S	28	12	40	0.00000
Halomonas sp. M4R1S46	2982692	S	21	7	28	0.00000
Halomonas sp. M1	3035470	S	16	7	23	0.00000
Halomonas sp. 3H	2952527	S	16	11	27	0.00000
Halomonas sp. E14	3397245	S	15	6	21	0.00000
Halomonas sp. THAF5a	2587844	S	12	8	20	0.00000
Halomonas sp. JS92-SW72	2306583	S	12	24	36	0.00000
Halomonas sp. HAL1	550984	S	11	23	34	0.00000
Halomonas sp. BM-2019	2811227	S	10	4	14	0.00000
Halomonas aestuarii	1897729	S	105	26	131	0.00001
Halomonas mongoliensis	321265	S	88	72	160	0.00001
Halomonas casei	2742613	S	51	32	83	0.00001
Halomonas kashgarensis	3084920	S	17	2	19	0.00000
Halomonas beimenensis	475662	S	15	3	18	0.00000
Halomonas litopenaei	2109328	S	12	4	16	0.00000
Candidatus Carsonella ruddii	114186	S	547	4	551	0.00004
Zymobacter sp. IVIA_5232.4 C2	3394855	S	13	5	18	0.00000
Vreelandella sp. TE19	3449836	S	21	41	62	0.00000
Vreelandella aquamarina	77097	S	51	76	127	0.00001
Vreelandella subglaciescola	29571	S	10	1	11	0.00000
Cobetia marina	28258	S	16	115	131	0.00001
Salinicola lusitanus	1949085	S	16	54	70	0.00000
Kushneria sp. Sum13	3459196	S	38	3	41	0.00000
Kushneria phosphatilytica	657387	S	29	0	29	0.00000
Kushneria marisflavi	157779	S	12	0	12	0.00000
Pistricoccus aurantiacus	1883414	S	42	4	46	0.00000
Billgrantia tianxiuensis	2497861	S	18	20	38	0.00000
Bisbaumannia salifodinae	438745	S	19	16	35	0.00000
Halotalea alkalilenta	376489	S	16	0	16	0.00000
Chromohalobacter israelensis	141390	S	13	3	16	0.00000
Marinomonas sp. GJ51-6	2992802	S	93	12	105	0.00001
Marinomonas profundi	2726122	S	14	6	20	0.00000
Amphritea atlantica	355243	S	83	5	88	0.00001
Amphritea japonica	452627	S	26	2	28	0.00000
Marinobacterium rhizophilum	420402	S	31	5	36	0.00000
Bacterioplanoides sp.	2066072	S	14	1	15	0.00000
Endozoicomonas sp. GU-1	3009078	S	22	36	58	0.00000
Endozoicomonas sp. Mp262	2919499	S	12	0	12	0.00000
Endozoicomonas montiporae	1027273	S	26	0	26	0.00000
Endozoicomonas euniceicola	1234143	S	12	0	12	0.00000
Alcanivorax sp.	1872427	S	19	40	59	0.00000
Alloalcanivorax xenomutans	1094342	S	11	1	12	0.00000
Isoalcanivorax pacificus	1306787	S	10	0	10	0.00000
Thermohahella caldifontis	3142973	S	42	0	42	0.00000
Hahella sp. NBU794	3422590	S	18	3	21	0.00000
Reinekea forsetii	1336806	S	30	0	30	0.00000
Salinispirillum sp. LH 10-3-1	2952525	S	10	0	10	0.00000
Pokkaliibacter plantistimulans	1635171	S	39	0	39	0.00000
Shewanella sp. MTB7	2746932	S	14	9	23	0.00000
Shewanella sp. KX20019	2803864	S	12	16	28	0.00000
Shewanella marisflavi	260364	S	19	54	73	0.00000
Shewanella inventionis	1738770	S	19	75	94	0.00001
Shewanella benthica	43661	S	16	73	89	0.00001
Shewanella psychrophila	225848	S	12	38	50	0.00000
Shewanella piezotolerans	404011	S	10	14	24	0.00000
Alteromonas sp. BL110	1714845	S	31	6	37	0.00000
Alteromonas sp. 4B03	2603817	S	11	1	12	0.00000
Alteromonas pelagimontana	1858656	S	21	0	21	0.00000
Alteromonas macleodii	28108	S	19	2	21	0.00000
Salinimonas sediminis	2303538	S	41	1	42	0.00000
Agarivorans aestuarii	1563703	S	21	3	24	0.00000
Hydrocarboniclastica marina	2259620	S	34	0	34	0.00000
Saliniradius amylolyticus	2183582	S	21	0	21	0.00000
Catenovulum sediminis	1740262	S	16	0	16	0.00000
