name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptococcus sp. FSL K6-1323	2954513	S	88	631	719	0.00004
Streptococcus sp. LPB0220	2610896	S	45	47	92	0.00001
Streptococcus sp. oral taxon 061	712623	S	30	20	50	0.00000
Streptococcus sp. KHUD_012	3229851	S	23	35	58	0.00000
Streptococcus sp. CP1998	3238303	S	19	30	49	0.00000
Streptococcus sp. KHUD_017	3466459	S	16	11	27	0.00000
Streptococcus parasanguinis	1318	S	240	159	399	0.00002
Streptococcus salivarius	1304	S	199	243	442	0.00003
Streptococcus suis	1307	S	167	186	353	0.00002
Streptococcus sanguinis	1305	S	144	38	182	0.00001
Streptococcus pantholopis	1811193	S	144	2	146	0.00001
Streptococcus merionis	400065	S	76	0	76	0.00000
Streptococcus parasuis	1501662	S	75	14	89	0.00001
Streptococcus pasteurianus	197614	S	57	236	293	0.00002
Streptococcus oralis	1303	S	49	46	95	0.00001
Streptococcus mitis	28037	S	32	32	64	0.00000
Streptococcus cristatus	45634	S	44	5	49	0.00000
Streptococcus vestibularis	1343	S	42	18	60	0.00000
Streptococcus lingualis	3098076	S	31	47	78	0.00000
Streptococcus equinus	1335	S	29	7	36	0.00000
Streptococcus canis	1329	S	23	2	25	0.00000
Streptococcus lutetiensis	150055	S	23	15	38	0.00000
Streptococcus pneumoniae	1313	S	20	14	34	0.00000
Streptococcus dysgalactiae	1334	S	15	118	133	0.00001
Streptococcus iners	3028084	S	18	5	23	0.00000
Streptococcus infantis	68892	S	17	4	21	0.00000
Streptococcus dentalis	3098075	S	16	27	43	0.00000
Streptococcus ilei	1156431	S	16	22	38	0.00000
Streptococcus agalactiae	1311	S	14	84	98	0.00001
Streptococcus australis	113107	S	12	14	26	0.00000
Streptococcus gordonii	1302	S	10	1	11	0.00000
Streptococcus oriscaviae	2781599	S	10	0	10	0.00000
Lactococcus sp.	44273	S	98	279	377	0.00002
Lactococcus lactis	1358	S	59	9	68	0.00000
Lactococcus petauri	1940789	S	50	18	68	0.00000
Lactococcus cremoris	1359	S	33	29	62	0.00000
Lactococcus allomyrinae	2419773	S	13	0	13	0.00000
Pseudolactococcus raffinolactis	1366	S	20	0	20	0.00000
Enterococcus faecium	1352	S	795	1072	1867	0.00011
Enterococcus faecalis	1351	S	668	681	1349	0.00008
Enterococcus cecorum	44008	S	70	1	71	0.00000
Enterococcus sp. AZ170	2774747	S	34	1	35	0.00000
Enterococcus sp. DIV0210g	2774656	S	20	0	20	0.00000
Enterococcus casseliflavus	37734	S	53	9	62	0.00000
Enterococcus durans	53345	S	15	0	15	0.00000
Enterococcus avium	33945	S	10	0	10	0.00000
Vagococcus hydrophili	2714947	S	47	3	50	0.00000
Vagococcus xieshaowenii	2562451	S	15	2	17	0.00000
Tetragenococcus osmophilus	526944	S	59	2	61	0.00000
Melissococcus plutonius	33970	S	14	0	14	0.00000
Ligilactobacillus ruminis	1623	S	192	7	199	0.00001
Ligilactobacillus murinus	1622	S	123	5	128	0.00001
Ligilactobacillus saerimneri	228229	S	15	0	15	0.00000
Lactobacillus iners	147802	S	86	6	92	0.00001
Lactobacillus delbrueckii	1584	S	85	25	110	0.00001
Lactobacillus amylovorus	1604	S	14	15	29	0.00000
Lactobacillus crispatus	47770	S	11	7	18	0.00000
Lacticaseibacillus manihotivorans	88233	S	74	24	98	0.00001
Lacticaseibacillus pabuli	3025672	S	30	5	35	0.00000
Lacticaseibacillus paracasei	1597	S	29	9	38	0.00000
Limosilactobacillus reuteri	1598	S	73	40	113	0.00001
Limosilactobacillus fermentum	1613	S	24	4	28	0.00000
Limosilactobacillus mucosae	97478	S	16	4	20	0.00000
Levilactobacillus brevis	1580	S	39	22	61	0.00000
Companilactobacillus alimentarius	1602	S	18	4	22	0.00000
Companilactobacillus sp. DQM5	3463359	S	10	0	10	0.00000
Leuconostoc lactis	1246	S	27	13	40	0.00000
Pediococcus pentosaceus	1255	S	11	1	12	0.00000
Pediococcus argentinicus	480391	S	10	1	11	0.00000
Pediococcus acidilactici	1254	S	10	2	12	0.00000
Fructilactobacillus ixorae	1750535	S	26	0	26	0.00000
Loigolactobacillus coryniformis	1610	S	22	6	28	0.00000
Loigolactobacillus bifermentans	1607	S	11	1	12	0.00000
Schleiferilactobacillus harbinensis	304207	S	22	0	22	0.00000
Paucilactobacillus nenjiangensis	1296540	S	17	3	20	0.00000
Agrilactobacillus fermenti	2586909	S	19	0	19	0.00000
Trichococcus flocculiformis	82803	S	41	15	56	0.00000
Trichococcus shcherbakoviae	2094020	S	25	9	34	0.00000
Granulicatella adiacens	46124	S	28	0	28	0.00000
Alloiococcus sp. CFN-8	3416081	S	27	0	27	0.00000
Ignavigranum ruoffiae	89093	S	91	0	91	0.00001
Ruoffia tabacinasalis	87458	S	14	0	14	0.00000
Paenibacillus sp. FSL R7-0345	2954535	S	179	60	239	0.00001
Paenibacillus sp. S-38	3416710	S	163	75	238	0.00001
Paenibacillus sp. FSL H3-0469	2954506	S	142	217	359	0.00002
Paenibacillus sp. JNUCC31	2777983	S	105	125	230	0.00001
Paenibacillus sp. DYY-L-2	3447013	S	90	31	121	0.00001
Paenibacillus sp. FSL K6-1096	2921460	S	81	23	104	0.00001
Paenibacillus sp. 32O-W	1695218	S	68	7	75	0.00000
Paenibacillus sp. FSL W8-0426	2921714	S	37	7	44	0.00000
Paenibacillus sp. URB8-2	2741301	S	37	23	60	0.00000
Paenibacillus sp. FSL R7-0273	1536772	S	34	13	47	0.00000
Paenibacillus sp. FSL R7-0272	2921679	S	33	17	50	0.00000
Paenibacillus sp. FSL R7-0216	2921677	S	32	3	35	0.00000
Paenibacillus sp. FSL W8-0194	2921711	S	29	6	35	0.00000
Paenibacillus sp. FSL K6-2441	2954679	S	28	5	33	0.00000
Paenibacillus sp. JDR-2	324057	S	27	17	44	0.00000
Paenibacillus sp. FSL R10-2782	2954661	S	25	60	85	0.00000
Paenibacillus sp. SYP-B4298	2996034	S	24	1	25	0.00000
Paenibacillus sp. FSL R7-0331	1536773	S	24	8	32	0.00000
Paenibacillus sp. N3/727	2925845	S	23	75	98	0.00001
Paenibacillus sp. SN-8-1	3435409	S	20	3	23	0.00000
Paenibacillus sp. PK3_47	2072642	S	13	2	15	0.00000
Paenibacillus sp. MMS20-IR301	2895946	S	13	3	16	0.00000
Paenibacillus sp. FSL P2-0089	2954526	S	13	72	85	0.00000
Paenibacillus sp. BR2-3	3048494	S	12	1	13	0.00000
Paenibacillus sp. Z6-24	2937871	S	11	2	13	0.00000
Paenibacillus sp. PSB04	2866810	S	11	131	142	0.00001
Paenibacillus sp. R14(2021)	2859228	S	11	1	12	0.00000
Paenibacillus sp. RUD330	2023772	S	10	1	11	0.00000
Paenibacillus sp. MBLB4367	3384767	S	10	0	10	0.00000
Paenibacillus sp. PAMC21692	2762320	S	10	23	33	0.00000
Paenibacillus brasilensis	128574	S	129	197	326	0.00002
Paenibacillus donghaensis	414771	S	92	25	117	0.00001
Paenibacillus chitinolyticus	79263	S	92	13	105	0.00001
Paenibacillus crassostreae	1763538	S	51	8	59	0.00000
Paenibacillus lycopersici	2704462	S	49	8	57	0.00000
Paenibacillus elgii	189691	S	37	5	42	0.00000
Paenibacillus algicola	2565926	S	37	5	42	0.00000
Paenibacillus albicereus	2726185	S	35	27	62	0.00000
Paenibacillus borealis	160799	S	33	52	85	0.00000
Paenibacillus chondroitinus	59842	S	33	61	94	0.00001
Paenibacillus bovis	1616788	S	29	6	35	0.00000
Paenibacillus cellulositrophicus	562959	S	28	167	195	0.00001
Paenibacillus psychroresistens	1778678	S	28	0	28	0.00000
Paenibacillus sophorae	1333845	S	26	30	56	0.00000
Paenibacillus protaetiae	2509456	S	25	2	27	0.00000
Paenibacillus durus	44251	S	25	20	45	0.00000
Paenibacillus hunanensis	539262	S	24	2	26	0.00000
Paenibacillus melissococcoides	2912268	S	24	40	64	0.00000
Paenibacillus macerans	44252	S	20	2	22	0.00000
Paenibacillus azoreducens	116718	S	18	3	21	0.00000
Paenibacillus lentus	1338368	S	18	3	21	0.00000
Paenibacillus stellifer	169760	S	18	5	23	0.00000
Paenibacillus silvisoli	3110539	S	17	2	19	0.00000
Paenibacillus thiaminolyticus	49283	S	17	23	40	0.00000
Paenibacillus aurantius	2918900	S	17	1	18	0.00000
Paenibacillus cellulosilyticus	375489	S	15	1	16	0.00000
Paenibacillus beijingensis	1126833	S	13	1	14	0.00000
Paenibacillus alvei	44250	S	10	1	11	0.00000
Paenibacillus woosongensis	307580	S	10	32	42	0.00000
Brevibacillus centrosporus	54910	S	119	13	132	0.00001
Brevibacillus sp. WF146	319501	S	52	15	67	0.00000
Brevibacillus sp. TJ4	3234853	S	27	2	29	0.00000
Brevibacillus ruminantium	2950604	S	57	12	69	0.00000
Brevibacillus composti	2796470	S	45	13	58	0.00000
Brevibacillus brevis	1393	S	40	30	70	0.00000
Brevibacillus marinus	2496837	S	24	1	25	0.00000
Brevibacillus fluminis	511487	S	16	1	17	0.00000
Brevibacillus fortis	2126352	S	14	23	37	0.00000
Brevibacillus agri	51101	S	13	141	154	0.00001
Brevibacillus humidisoli	2895522	S	11	0	11	0.00000
Cohnella herbarum	2728023	S	91	21	112	0.00001
Cohnella sp. LGH	1619153	S	51	27	78	0.00000
Cohnella candida	2674991	S	30	4	34	0.00000
Aneurinibacillus uraniidurans	2966586	S	63	73	136	0.00001
Thermobacillus composti	377615	S	56	15	71	0.00000
Saccharibacillus brassicae	2583377	S	16	2	18	0.00000
Bacillus amyloliquefaciens	1390	S	72	168	240	0.00001
Bacillus subtilis	1423	S	12	84	96	0.00001
Bacillus sp. KH172YL63	2709784	S	13	3	16	0.00000
Bacillus sp. NEB1478	3073816	S	10	1	11	0.00000
Bacillus mycoides	1405	S	25	2	27	0.00000
Bacillus cereus	1396	S	12	1157	1169	0.00007
Bacillus safensis	561879	S	10	2	12	0.00000
Neobacillus sp. OS1-32	3070682	S	24	2	26	0.00000
Neobacillus sp. C211	3450747	S	23	27	50	0.00000
Neobacillus sp. PS2-9	3070676	S	14	4	18	0.00000
Neobacillus sp. FSL H8-0543	2954672	S	12	2	14	0.00000
Neobacillus sp. PS3-40	3070679	S	10	1	11	0.00000
Neobacillus novalis	220687	S	100	3	103	0.00001
Neobacillus niacini	86668	S	53	2	55	0.00000
Neobacillus mesonae	1193713	S	28	0	28	0.00000
Neobacillus phoenicis	3132265	S	21	1	22	0.00000
Neobacillus drentensis	220684	S	15	0	15	0.00000
Salimicrobium sp. PL1-032A	3095364	S	117	1	118	0.00001
Lysinibacillus sp. 2017	2169540	S	13	5	18	0.00000
Lysinibacillus xylanilyticus	582475	S	23	8	31	0.00000
Lysinibacillus canaveralius	3132284	S	14	0	14	0.00000
Lysinibacillus agricola	2590012	S	13	1	14	0.00000
Peribacillus frigoritolerans	450367	S	24	14	38	0.00000
Peribacillus asahii	228899	S	22	1	23	0.00000
Peribacillus sp. B-H-3	3400420	S	16	0	16	0.00000
Niallia sp. Man26	2912824	S	14	30	44	0.00000
Oceanobacillus sp. FSL H7-0719	2954507	S	25	3	28	0.00000
Oceanobacillus sp. FSL K6-3682	2921503	S	14	13	27	0.00000
Sutcliffiella horikoshii	79883	S	46	7	53	0.00000
Sutcliffiella sp. FSL R7-0096	2921670	S	17	5	22	0.00000
Rossellomorea marisflavi	189381	S	29	0	29	0.00000
Rossellomorea sp. KS-H15a	2963940	S	10	9	19	0.00000
Priestia megaterium	1404	S	34	14	48	0.00000
Psychrobacillus sp. FSL W7-1457	2954547	S	12	16	28	0.00000
Psychrobacillus sp. BM2	3400421	S	11	1	12	0.00000
Heyndrickxia vini	1476025	S	24	11	35	0.00000
Mesobacillus jeotgali	129985	S	21	5	26	0.00000
Salisediminibacterium beveridgei	632773	S	22	0	22	0.00000
Salisediminibacterium selenitireducens	85683	S	10	0	10	0.00000
Cytobacillus firmus	1399	S	11	1	12	0.00000
Sediminibacillus dalangtanensis	2729421	S	18	0	18	0.00000
Tepidibacillus marianensis	3131995	S	15	0	15	0.00000
Aciduricibacillus chroicocephali	3054939	S	13	0	13	0.00000
Schinkia sp. CFF1	3401146	S	10	0	10	0.00000
Planococcus koreensis	112331	S	100	11	111	0.00001
Planococcus glaciei	459472	S	30	17	47	0.00000
Planococcus sp. 107-1	2908840	S	14	3	17	0.00000
Planococcus sp. X10-3	3061240	S	12	1	13	0.00000
Planococcus lenghuensis	2213202	S	19	0	19	0.00000
Sporosarcina sp. Marseille-Q4943	2942204	S	52	11	63	0.00000
Sporosarcina sp. UB5	3047463	S	17	3	20	0.00000
Sporosarcina sp. ANT_H38	2597358	S	12	5	17	0.00000
Sporosarcina sp. FSL W8-0480	2954701	S	12	5	17	0.00000
Sporosarcina ureae	1571	S	17	3	20	0.00000
Sporosarcina trichiuri	3056445	S	14	1	15	0.00000
Ureibacillus thermophilus	367743	S	15	13	28	0.00000
Solibacillus sp. FSL H8-0523	2954511	S	14	4	18	0.00000
Paenisporosarcina sp. FSL H8-0542	2921401	S	22	6	28	0.00000
Jeotgalibacillus malaysiensis	1508404	S	17	1	18	0.00000
Staphylococcus epidermidis	1282	S	67	10	77	0.00000
Staphylococcus rostri	522262	S	55	5	60	0.00000
Staphylococcus aureus	1280	S	50	160	210	0.00001
Staphylococcus caprae	29380	S	29	2	31	0.00000
Staphylococcus pseudintermedius	283734	S	22	2	24	0.00000
Staphylococcus capitis	29388	S	24	3	27	0.00000
Staphylococcus carnosus	1281	S	15	1	16	0.00000
Salinicoccus sp. Marseille-QA3877	3477508	S	14	0	14	0.00000
Mammaliicoccus sciuri	1296	S	11	0	11	0.00000
Geobacillus sp. GHH01	1233873	S	11	150	161	0.00001
Anoxybacillus flavithermus	33934	S	20	11	31	0.00000
Alicyclobacillus acidocaldarius	405212	S	40	0	40	0.00000
Alicyclobacillus cycloheptanicus	1457	S	16	0	16	0.00000
Alicyclobacillus acidoterrestris	1450	S	14	0	14	0.00000
Alicyclobacillus fastidiosus	392011	S	13	0	13	0.00000
Tumebacillus avium	1903704	S	22	0	22	0.00000
Effusibacillus dendaii	2743772	S	18	0	18	0.00000
Staphylospora marina	2490858	S	45	0	45	0.00000
Novibacillus thermophilus	1471761	S	42	0	42	0.00000
Polycladomyces abyssicola	1125966	S	18	0	18	0.00000
Hydrogenibacillus sp. N12	2866627	S	12	0	12	0.00000
Listeria monocytogenes	1639	S	21	3	24	0.00000
Paenilisteria newyorkensis	1497681	S	10	0	10	0.00000
Brochothrix thermosphacta	2756	S	10	1	11	0.00000
Gemella sanguinis	84135	S	29	1	30	0.00000
Pseudalkalibacillus sp. Hm43	3450742	S	18	0	18	0.00000
Holdemania massiliensis	1468449	S	7684	504	8188	0.00047
Hoskinsella hominis	2764325	S	1139	133	1272	0.00007
Longicatena caecimuris	1796635	S	397	58	455	0.00003
Faecalibaculum rodentium	1702221	S	91	0	91	0.00001
Amedibacterium intestinale	2583452	S	87	9	96	0.00001
Allobaculum sp. Allo2	2853432	S	43	4	47	0.00000
Allobaculum mucilyticum	2834459	S	17	3	20	0.00000
Massilimicrobiota timonensis	1776392	S	51	198	249	0.00001
Solobacterium moorei	102148	S	49	7	56	0.00000
Intestinibaculum porci	2487118	S	24	0	24	0.00000
Faecalibacillus intestinalis	1982626	S	1029	128	1157	0.00007
Thomasclavelia ramosa	1547	S	629	30	659	0.00004
Erysipelatoclostridium sp. An173	1965571	S	29	1	30	0.00000
Thomasclavelia spiroformis	29348	S	19	1	20	0.00000
Catenibacterium mitsuokai	100886	S	72	30	102	0.00001
Catenibacterium sp. co_0103	2478954	S	48	23	71	0.00000
Tannockella kyphosi	2899121	S	19	0	19	0.00000
Turicibacter bilis	2735723	S	14	89	103	0.00001
Murdochiella vaginalis	1852373	S	313	40	353	0.00002
Parvimonas micra	33033	S	30	39	69	0.00000
Helcococcus ovis	72026	S	43	5	48	0.00000
Helcococcus kunzii	40091	S	11	0	11	0.00000
Aedoeadaptatus ivorii	54006	S	50	4	54	0.00000
Anaerococcus sp. AH8042_DFU013_CI05	3385202	S	14	9	23	0.00000
Anaerococcus sp. Marseille-Q7828	3036300	S	10	3	13	0.00000
Peptoniphilus equinus	3016343	S	17	2	19	0.00000
Peptoniphilus lacrimalis	33031	S	12	7	19	0.00000
Finegoldia magna	1260	S	13	4	17	0.00000
Tissierella carlieri	689904	S	112	2	114	0.00001
Keratinibaculum paraultunense	1278232	S	17	0	17	0.00000
Acidilutibacter cellobiosedens	2507161	S	16	0	16	0.00000
Carboxydichorda subterranea	3109565	S	34	1	35	0.00000
Geochorda subterranea	3109564	S	13	0	13	0.00000
Limnochorda pilosa	1555112	S	34	0	34	0.00000
Caldicellulosiruptor obsidiansis	717609	S	28	10	38	0.00000
Caldicellulosiruptor owensensis	55205	S	13	4	17	0.00000
Candidatus Contubernalis alkaliaceticus	338645	S	59	0	59	0.00000
Collinsella aerofaciens	74426	S	287541	68541	356082	0.02042
Collinsella sp. i05-0019-G5	3132705	S	28272	24123	52395	0.00300
Collinsella sp. zg1085	2844380	S	21	0	21	0.00000
Collinsella stercoris	147206	S	1133	19	1152	0.00007
Enorma phocaeensis	1871019	S	920	21	941	0.00005
Coriobacterium glomerans	33871	S	87	0	87	0.00000
Parolsenella catena	2003188	S	550	32	582	0.00003
Olsenella uli	133926	S	246	15	261	0.00001
Olsenella sp. oral taxon 807	712411	S	186	5	191	0.00001
Parafannyhessea umbonata	604330	S	436	20	456	0.00003
Thermophilibacter mediterraneus	1871031	S	226	42	268	0.00002
Thermophilibacter immobilis	2779519	S	160	21	181	0.00001
Fannyhessea vaginae	82135	S	277	7	284	0.00002
Lancefieldella parvula	1382	S	99	1	100	0.00001
Lancefieldella sp. Marseille-Q7238	3022127	S	46	0	46	0.00000
Atopobium sp. oral taxon 416	712157	S	67	0	67	0.00000
Leptogranulimonas caecicola	2894156	S	62	0	62	0.00000
Adlercreutzia equolifaciens	446660	S	14195	2944	17139	0.00098
Adlercreutzia hattorii	2707299	S	12678	4556	17234	0.00099
Eggerthella lenta	84112	S	7193	1614	8807	0.00050
Eggerthella sp. YY7918	502558	S	590	49	639	0.00004
Eggerthella guodeyinii	2690837	S	239	66	305	0.00002
Gordonibacter pamelaeae	471189	S	668	318	986	0.00006
Gordonibacter urolithinfaciens	1335613	S	395	153	548	0.00003
Slackia heliotrinireducens	84110	S	477	17	494	0.00003
Slackia exigua	84109	S	275	47	322	0.00002
Berryella intestinalis	1531429	S	297	78	375	0.00002
Berryella wangjianweii	2734634	S	152	27	179	0.00001
Raoultibacter timonensis	1907662	S	518	7	525	0.00003
Denitrobacterium detoxificans	79604	S	451	7	458	0.00003
Arabiibacter massiliensis	1870985	S	373	35	408	0.00002
Xiamenia xianingshaonis	2682776	S	322	6	328	0.00002
Cryptobacterium curtum	84163	S	93	0	93	0.00001
Umbribacter vaginalis	3417040	S	51	0	51	0.00000
Phoenicibacter congonensis	1944646	S	30	0	30	0.00000
Bifidobacterium adolescentis	1680	S	93209	59185	152394	0.00874
Bifidobacterium longum	216816	S	57072	40051	97123	0.00557
Bifidobacterium catenulatum	1686	S	794	431	1225	0.00007
Bifidobacterium angulatum	1683	S	559	56	615	0.00004
Bifidobacterium pullorum	78448	S	535	35	570	0.00003
Bifidobacterium dentium	1689	S	435	18	453	0.00003
Bifidobacterium sp. ESL0769	2983229	S	124	72	196	0.00001
Bifidobacterium sp. ESL0728	2983220	S	16	5	21	0.00000
Bifidobacterium sp. ESL0798	2983235	S	11	46	57	0.00000
Bifidobacterium sp. ESL0775	2983230	S	11	3	14	0.00000
Bifidobacterium pseudocatenulatum	28026	S	324	137	461	0.00003
Bifidobacterium breve	1685	S	259	330	589	0.00003
Bifidobacterium bifidum	1681	S	232	411	643	0.00004
Bifidobacterium pseudolongum	1694	S	115	10	125	0.00001
Bifidobacterium animalis	28025	S	104	691	795	0.00005
Bifidobacterium thermophilum	33905	S	70	1	71	0.00000
Bifidobacterium asteroides	1684	S	70	17	87	0.00000
Bifidobacterium eulemuris	1765219	S	46	6	52	0.00000
Bifidobacterium crudilactis	327277	S	30	1	31	0.00000
Bifidobacterium choerinum	35760	S	26	1	27	0.00000
Bifidobacterium imperatoris	2020965	S	25	6	31	0.00000
Bifidobacterium scardovii	158787	S	23	1	24	0.00000
Bifidobacterium lemurum	1603886	S	19	2	21	0.00000
Bifidobacterium subtile	77635	S	16	0	16	0.00000
Bifidobacterium saguini	762210	S	15	3	18	0.00000
Scardovia wiggsiae	230143	S	32	0	32	0.00000
Parascardovia denticolens	78258	S	11	0	11	0.00000
Mycobacterium canetti	78331	S	5744	1009	6753	0.00039
Mycobacterium sp. HUMS_1102779	3383487	S	54	4	58	0.00000
Mycobacterium sp. JS623	212767	S	45	1	46	0.00000
Mycobacterium sp. Dal123C01	3457577	S	31	1	32	0.00000
Mycobacterium sp. SMC-11	3385969	S	14	5	19	0.00000
Mycobacterium sp. HM-7	3475973	S	12	2	14	0.00000
Mycobacterium spongiae	886343	S	146	2	148	0.00001
Mycobacterium parmense	185642	S	13	0	13	0.00000
Mycobacterium basiliense	2094119	S	34	0	34	0.00000
Mycobacterium kansasii	1768	S	15	0	15	0.00000
Mycobacterium cookii	1775	S	12	0	12	0.00000
Mycolicibacterium madagascariense	212765	S	102	10	112	0.00001
Mycolicibacterium phlei	1771	S	65	14	79	0.00000
Mycolicibacterium psychrotolerans	216929	S	48	14	62	0.00000
Mycolicibacterium litorale	758802	S	38	8	46	0.00000
Mycolicibacterium fortuitum	1766	S	21	5	26	0.00000
Mycolicibacterium sarraceniae	1534348	S	19	2	21	0.00000
Mycolicibacterium sp. CBMA 213	1968788	S	11	2	13	0.00000
Mycolicibacterium smegmatis	1772	S	17	4	21	0.00000
Mycolicibacterium doricum	126673	S	16	3	19	0.00000
Mycolicibacterium fluoranthenivorans	258505	S	14	1	15	0.00000
Mycolicibacterium aurum	1791	S	13	1	14	0.00000
Mycolicibacterium brumae	85968	S	13	1	14	0.00000
Mycolicibacterium thermoresistibile	1797	S	12	1	13	0.00000
Mycolicibacterium poriferae	39694	S	10	3	13	0.00000
Mycolicibacterium rhodesiae	36814	S	10	1	11	0.00000
Mycobacteroides abscessus	36809	S	51	5	56	0.00000
Mycobacteroides chelonae	1774	S	13	6	19	0.00000
Corynebacterium sphenisci	191493	S	308	36	344	0.00002
Corynebacterium urealyticum	43771	S	73	15	88	0.00001
Corynebacterium pyruviciproducens	598660	S	68	22	90	0.00001
Corynebacterium massiliense	441501	S	66	11	77	0.00000
Corynebacterium kroppenstedtii	161879	S	58	35	93	0.00001
Corynebacterium jeikeium	38289	S	51	28	79	0.00000
Corynebacterium sp. CQ3829_602738	3569264	S	23	80	103	0.00001
Corynebacterium ureicelerivorans	401472	S	46	16	62	0.00000
Corynebacterium atypicum	191610	S	44	5	49	0.00000
Corynebacterium tuberculostearicum	38304	S	43	102	145	0.00001
Corynebacterium glucuronolyticum	39791	S	38	6	44	0.00000
Corynebacterium dentalis	2014528	S	37	3	40	0.00000
Corynebacterium jeddahense	1414719	S	36	13	49	0.00000
Corynebacterium xerosis	1725	S	36	11	47	0.00000
Corynebacterium belfantii	2014537	S	35	67	102	0.00001
Corynebacterium poyangense	2684405	S	32	0	32	0.00000
Corynebacterium comes	2675218	S	30	6	36	0.00000
Corynebacterium liangguodongii	2079535	S	29	4	33	0.00000
Corynebacterium variabile	1727	S	27	4	31	0.00000
Corynebacterium riegelii	156976	S	24	4	28	0.00000
Corynebacterium mycetoides	38302	S	24	10	34	0.00000
Corynebacterium urogenitale	2487892	S	23	1	24	0.00000
Corynebacterium ciconiae	227319	S	22	1	23	0.00000
Corynebacterium terpenotabidum	89154	S	21	2	23	0.00000
Corynebacterium endometrii	2488819	S	21	1	22	0.00000
Corynebacterium amycolatum	43765	S	20	117	137	0.00001
Corynebacterium zhongnanshanii	2768834	S	18	1	19	0.00000
Corynebacterium minutissimum	38301	S	17	19	36	0.00000
Corynebacterium doosanense	1121358	S	14	2	16	0.00000
Corynebacterium suedekumii	3049801	S	14	3	17	0.00000
Corynebacterium macginleyi	38290	S	13	4	17	0.00000
Corynebacterium uterequi	1072256	S	12	0	12	0.00000
Corynebacterium marinum	349751	S	12	4	16	0.00000
Corynebacterium coyleae	53374	S	11	2	13	0.00000
Corynebacterium durum	61592	S	11	0	11	0.00000
Corynebacterium simulans	146827	S	10	7	17	0.00000
Corynebacterium pseudodiphtheriticum	37637	S	10	4	14	0.00000
Corynebacterium lactis	1231000	S	10	0	10	0.00000
Corynebacterium stationis	1705	S	10	1	11	0.00000
Nocardia sp. CA-129566	3239976	S	47	86	133	0.00001
Nocardia sp. NBC_00565	2975993	S	17	6	23	0.00000
Nocardia sp. NBC_00416	2975991	S	14	2	16	0.00000
Nocardia sp. NBC_01499	2903597	S	12	4	16	0.00000
Nocardia sp. CA-119907	3239973	S	11	20	31	0.00000
Nocardia sp. NBC_01327	2903593	S	11	11	22	0.00000
Nocardia asteroides	1824	S	59	9	68	0.00000
Nocardia arthritidis	228602	S	56	4	60	0.00000
Nocardia brasiliensis	37326	S	21	8	29	0.00000
Nocardia gipuzkoensis	2749991	S	20	4	24	0.00000
Nocardia cyriacigeorgica	135487	S	17	2	19	0.00000
Nocardia yamanashiensis	209247	S	16	1	17	0.00000
Nocardia wallacei	480035	S	11	1	12	0.00000
Nocardia terpenica	455432	S	11	0	11	0.00000
Rhodococcus sp. SGAir0479	2567884	S	49	35	84	0.00000
Rhodococcus sp. ABRD24	2507582	S	12	8	20	0.00000
Rhodococcus koreensis	99653	S	108	85	193	0.00001
Rhodococcus rhodochrous	1829	S	29	127	156	0.00001
Rhodococcus sovatensis	1805840	S	19	1	20	0.00000
Rhodococcus opacus	37919	S	18	41	59	0.00000
Rhodococcoides fascians	1828	S	22	2	24	0.00000
Gordonia westfalica	158898	S	81	30	111	0.00001
Gordonia sp. X0973	2742602	S	30	2	32	0.00000
Gordonia amarae	36821	S	15	0	15	0.00000
Gordonia alkanivorans	84096	S	13	26	39	0.00000
Gordonia hydrophobica	40516	S	12	0	12	0.00000
Gordonia terrae	2055	S	10	1	11	0.00000
Skermania pinensis	39122	S	25	1	26	0.00000
Segniliparus rotundus	286802	S	70	1	71	0.00000
Tsukamurella tyrosinosolvens	57704	S	32	6	38	0.00000
Tomitella gaofuii	2760083	S	10	1	11	0.00000
Streptomyces sp. AHU1	3377215	S	83	43	126	0.00001
Streptomyces sp. NBC_01244	2903797	S	71	48	119	0.00001
Streptomyces sp. P3	2135430	S	62	37	99	0.00001
Streptomyces sp. CA-210063	2801029	S	57	41	98	0.00001
Streptomyces sp. NBC_00370	2975728	S	55	15	70	0.00000
Streptomyces sp. NBC_01276	2903808	S	50	33	83	0.00000
Streptomyces sp. NBC_00445	2975745	S	48	171	219	0.00001
Streptomyces sp. NBC_01410	2903856	S	43	56	99	0.00001
Streptomyces sp. SGAir0957	2109592	S	40	12	52	0.00000
Streptomyces sp. NBC_00631	2975793	S	37	17	54	0.00000
Streptomyces sp. NBC_01310	2903820	S	36	49	85	0.00000
Streptomyces sp. BR1	1592323	S	31	14	45	0.00000
Streptomyces sp. NBC_01429	2903862	S	30	11	41	0.00000
Streptomyces sp. T12	477697	S	29	22	51	0.00000
Streptomyces sp. NBC_00513	2975763	S	26	17	43	0.00000
Streptomyces sp. 184	1827526	S	25	10	35	0.00000
Streptomyces sp. NBC_01601	2975892	S	25	91	116	0.00001
Streptomyces sp. DSM 40750	2801030	S	24	16	40	0.00000
Streptomyces sp. NBC_01351	2903833	S	23	12	35	0.00000
Streptomyces sp. SS7	3108485	S	23	12	35	0.00000
Streptomyces sp. NBC_00289	2975703	S	22	9	31	0.00000
Streptomyces sp. HUAS TT3	3447510	S	22	9	31	0.00000
